campaign_id,audience_segment,creative_size.userid,creative_messaging,app_url,exchange,device_make,impressions,clicks,viewable_impressions,measurable_impressions,total_conversions,gross_cost
FA87P,US Mail Order Buyer,320x50 | CHKMG9396E,Subscribe Today - 10% Discount,weather.com,Google Ad Manager,Smartphone,78433,204,24067,58308,16,1612.549327
AZ11F,Online Behavior>United States>Life Event>Engagement,320x50 | MOLSZ6722X,Sign up Today - 10% Off,businessinsider.com,Google Ad Manager,Smartphone,35163,250,21222,33671,15,6336.7181
LV48Y,Online Behavior>United States>Travel>Tourist Destinations » Beaches and Islands,300x50 | SYMLU1611U,10% Discount - Ends 6/1,cheezburger.com,Google Ad Manager,Smartphone,19461,74,14647,18731,9,7311.99875
OR18G,Mobile - US » Demographics » Finance » Rent Value » Lowest Rent Value,320x50 | SYMLU1611U,10% Discount - Ends 6/1,outlook.live.com,Google Ad Manager,Smartphone,55274,219,47583,51275,3,1532.757905
VB58T,Online Behavior>United States>Law and Government>Government,300x250 | ZDHAY8105G,Sign up Today - 10% Off,slickdeals.net,OpenX,Windows PC,18537,95,6473,17081,4,5206.238968
EG26F,US Interest » Home » Home Improvement » Home Improvement Grouping,320x50 | FIHJW2587P,Subscribe Today - 10% Discount,cbsnews.com,Google Ad Manager,Smartphone,21478,50,15548,20651,24,1541.214047
AV74Z,Online Behavior>United States>Travel>Tourist Destinations,300x250 | FIHJW2587P,Sign up Now - 10% Off,ebay.com,Google Ad Manager,Smartphone,325152,854,138319,300133,55,7887.612662
IY6F,US Demographic » Preferred Language » Non-Hispanic,300x250 | FIHJW2587P,Subscribe Today - 10% Discount,wikihow.com,BidSwitch,Smartphone,37355,145,17138,35689,3,1577.366086
IK76M,Online Behavior>United States>Food and Drink>Beverages » Beer,300x250 | FIHJW2587P,10% Discount - Ends 6/1,zillow.com,Index Exchange,Apple PC,26212,77,12726,24442,15,6452.93501
RJ15G,Online Behavior>United States>Validated Demographic » Gender and Age Combined>Males 55-64,320x50 | ANFNS6998F,Sign up Today - 10% Off,timeanddate.com,Yahoo Exchange,Smartphone,44361,166,36040,40684,17,5048.852553
OS13G,US » Reach » Propensity Models » Lifestyle » Charities » Contributes to Charities,320x50 | OWUAV4353D,10% Discount - Ends 6/1,commercialappeal.com,Google Ad Manager,Smartphone,10191,75,1243,8897,3,2365.914372
FK85V,Media and Entertainment » Events and Attractions,300x250 | FPTNH7101O,10% Discount - Ends 6/1,motor-junkie.com,PubMatic,Windows PC,70506,270,26779,48902,3,1912.966882
GU77J,US » Reach » Propensity Models » Online » Electronics and Gadgets,300x250 | ZBLMC0428L,Sign up Now - 10% Off,screenrant.com,Magnite DV+,Smartphone,10389,55,8161,9951,2,2582.493847
WA77G,Online Behavior>United States>Hobbies and Leisure>Special Occasions » Holidays and Seasonal Events,320x50 | ZBLMC0428L,Subscribe Today - 10% Discount,yahoo.com,GumGum,Smartphone,760502,2140,326721,700814,17,5179.041532
MY98M,Online Behavior>United States>Autos and Vehicles>Electric and Plug-In Vehicles,320x50 | USYBQ0583Y,10% Discount - Ends 6/1,msn.com,PubMatic,Smartphone,1601933,4265,1135085,1487426,29,6785.70979
AY42X,Telecommunications (Telco) » Subscribers,320x50 | LOJCW7817F,Sign up Today - 10% Off,dailydot.com,Google Ad Manager,Smartphone,29393,70,3277,25959,19,2120.757698
DZ30Z,US » Brand Propensities » Apparel » Shoebuy.com Buyer Propensity,320x50 | TXBMM6628P,10% Discount - Ends 6/1,realtor.com,BidSwitch,Smartphone,43666,133,18513,40506,18,1980.393834
PS24G,Online Behavior>United States>Beauty and Fitness>Fitness,300x250 | VTOPU6249A,10% Discount - Ends 6/1,mail.yahoo.com,BidSwitch,Smartphone,728841,2174,424340,634059,37,8054.141368
ZW11Z,Lotame » Technology,320x50 | PSNZO2329S,Subscribe Today - 10% Discount,m.timesofindia.com,Google Ad Manager,Smartphone,9059,22,589,7480,4,1908.526117
BB24S,OnAudience » Interest,300x250 | BHJKL7319I,Sign up Today - 10% Off,tomsguide.com,Magnite DV+,Smartphone,11343,69,5900,10175,3,2178.153775
CU79T,US Financial » Likely Credit Card » Card in Own Name » Any major Credit/Debit Card (Financial),300x250 | ATODY7832T,Subscribe Today - 10% Discount,accuweather.com,BidSwitch,Smartphone,10811,25,988,2975,3,1679.833815
FA51A,Online Behavior>United States>The Changing Consumer>Online Retailers,320x50 | KCPLJ6183V,Subscribe Today - 10% Discount,investing.com,Google Ad Manager,Smartphone,42759,177,17744,34812,12,6316.488054
DD73R,US » Interest Propensities » Activities and Interests » B2B Job Search,320x50 | KCPLJ6183V,Sign up Today - 10% Off,mlb.com,BidSwitch,Smartphone,32714,69,3756,30764,15,1506.624304
LE77D,Online Behavior>United States>Beauty and Fitness>Fashion and Style » Fashion Designers and Collections,300x250 | ACQXP6132Q,Sign up Now - 10% Off,mail.yahoo.com,Google Ad Manager,Smartphone,23774,60,10735,21076,24,7657.108034
EM61H,US » B2B » B2B Decision Maker Responsibilities » Internet Services,300x250 | NIUDH7635W,Sign up Today - 10% Off,people.com,Google Ad Manager,Windows PC,31625,99,23764,29364,6,2360.555244
IO5D,Media and Entertainment » Audio and Video Streaming » Streaming Video,320x50 | NIUDH7635W,Subscribe Today - 10% Discount,wunderground.com,OpenX,Smartphone,13713,151,8339,13051,5,1490.006197
HX88Z,Online Behavior>United States>Intent » Auto Buyers » Category>Van,320x50 | LIAGZ4586W,Sign up Today - 10% Off,tasteofhome.com,Google Ad Manager,Smartphone,9153,23,4345,8376,14,5007.525805
SD50Z,Online Behavior>United States>Hobbies and Leisure>Outdoors » Equestrian,300x250 | ZFEQW7935E,Subscribe Today - 10% Discount,accuweather.com,Google Ad Manager,Smartphone,7862,20,2152,6039,2,6506.433687
MB91Z,US » Brand Propensities » Health » Beauty and Cosmetics » Mary Kay Buyer Propensity,320x50 | ZFEQW7935E,Sign up Now - 10% Off,ebay.com,Magnite DV+,Smartphone,12088,88,1124,10003,2,1500.026152
ZZ61P,Online Behavior>United States>Intent » Auto Buyers » Car Make>Jeep,300x250 | BANVC6058Q,Sign up Today - 10% Off,weather.com,Smart RTB+ (Smartadserver),Windows PC,96779,299,9831,63640,12,6317.510754
LG29V,Media and Entertainment » Sports and Recreational Activities » Interest (Affinity) » Individual Sports,320x50 | BANVC6058Q,Subscribe Today - 10% Discount,yahoo.com,TripleLift,Smartphone,37227,130,13542,32456,4,1901.094691
LU52N,US » Brand Propensities » Home and Household Goods » Pottery Barn Kids Buyer Propensity,300x250 | RJTVS1124X,Sign up Now - 10% Off,investmentguru.com,OpenX,Windows PC,31813,84,14149,21281,13,2060.993882
FO99A,US » B2B » B2B Decision Maker Responsibilities » Advertising Services,320x50 | VIKRS0659N,Sign up Now - 10% Off,dmv.org,BidSwitch,Smartphone,14917,10,3065,13109,3,1583.537104
AZ61O,Media and Entertainment » Sports and Recreational Activities » Interest (Affinity) » Team Sports » Baseball » Major League Baseball (MLB),300x250 | KFRBM4147Z,Subscribe Today - 10% Discount,aol.com,OpenX,Smartphone,11062,78,6539,9391,2,1500.09932
UC52Z,Transactional » Q3 Fashion Shoppers,300x50 | KFRBM4147Z,Sign up Today - 10% Off,zillow.com,Taboola,Smartphone,130602,269,11736,113735,4,1507.84712
QW56P,"Lotame » Style, Fashion & Clothing » Clothing Shoppers",300x250 | UALQR9872D,Subscribe Today - 10% Discount,mail.yahoo.com,Index Exchange,Smartphone,19464,68,11814,17040,9,1540.46935
GR55N,Online Behavior>United States>Beauty and Fitness>Spas and Beauty Services » Massage Therapy,300x250 | VIANS7053R,10% Discount - Ends 6/1,msn.com,Google Ad Manager,Smartphone,109128,470,38487,90615,3,5153.117204
MU42O,Online Behavior>United States>Finance » Credit and Lending>Credit Cards,320x50 | VIANS7053R,Sign up Today - 10% Off,outlook.live.com,Xandr - Monetize SSP (AppNexus),Smartphone,183230,666,155260,169583,34,7863.469709
LG72Q,Online Behavior>United States>Law and Government>Legal,320x50 | PHNEW5291K,10% Discount - Ends 6/1,washingtonpost.com,Xandr - Monetize SSP (AppNexus),Smartphone,9867,30,6867,9347,12,6839.569086
CH74Y,US » Interest Propensities » Activities and Interests » Financial Aid,300x250 | RLSQY9807F,10% Discount - Ends 6/1,apnews.com,Google Ad Manager,Smartphone,12864,84,5549,11852,5,1905.889693
YX54M,Online Behavior>United States>Intent » Financial Intent>Banking,300x50 | RLSQY9807F,Subscribe Today - 10% Discount,mydailymagazine.com,Google Ad Manager,Smartphone,9238,84,4626,8264,15,6683.225487
XD33Z,US » Multibuyer Behaviors » Paid with Credit Card,300x250 | QDPUV3825U,Subscribe Today - 10% Discount,baseball.fantasysports.yahoo.com,BidSwitch,Apple PC,12770,84,6224,11110,21,2087.509827
TS30A,Purchase Behaviors » Q2 Spring Cleaners,320x50 | QDPUV3825U,Subscribe Today - 10% Discount,usatoday.com,BidSwitch,Smartphone,19549,84,6187,17166,2,1844.986921
WX87Y,US » Interest Propensities » Activities and Interests » Fashion,300x250 | JEPHO5456Q,Sign up Now - 10% Off,ebay.com,PubMatic,Windows PC,61442,190,17048,54166,1,1609.149933
ZB88A,Online Behavior>United States>Home and Garden>Kitchen and Dining,300x250 | JEPHO5456Q,Subscribe Today - 10% Discount,poshland.com,Index Exchange,Apple PC,123430,360,45294,77646,15,6808.562584
JQ21X,Online Behavior>United States>Intent » Auto Buyers » Type>Truck,300x250 | GNXJA8969M,Sign up Now - 10% Off,msn.com,BidSwitch,Smartphone,12974,84,7521,10959,7,6301.868847
OS10M,US » Interest Propensities » Insurance » New York Life,300x250 | VUUTP4764A,Subscribe Today - 10% Discount,nytimes.com,Magnite DV+,Smartphone,14932,90,8947,14256,3,1724.417704
RZ84W,Online Behavior>United States>Autos and Vehicles>Vehicle Shopping » Fuel Economy and Gas Prices,320x50 | OVPZA4373F,Sign up Today - 10% Off,nbcnews.com,Google Ad Manager,Smartphone,92764,320,19625,76531,14,6730.012549
QE23Y,Online Behavior>United States>Intent » Shopping>Drug Stores,320x50 | RIHZX9620T,Sign up Now - 10% Off,investopedia.com,Google Ad Manager,Smartphone,7687,10,5311,7266,6,6486.853909
RQ5G,Online Behavior>United States>Jobs and Education>Jobs,300x250 | RIHZX9620T,Sign up Today - 10% Off,people.com,PubMatic,Smartphone,21280,70,15309,20244,6,6837.510602
ZZ48D,Online Behavior>United States>Validated Demographic » Gender and Age Combined>Females 45-54,320x50 | TNXKR4685Q,Subscribe Today - 10% Discount,cbsnews.com,Google Ad Manager,Smartphone,43117,100,6478,27405,8,4250.430439
ZX69I,Online Behavior>United States>Autos and Vehicles » Brands>Cadillac,320x50 | TNXKR4685Q,Subscribe Today - 10% Discount,eenadu.net,Google Ad Manager,Smartphone,14011,40,5060,12459,5,5632.087973
TG43F,US » B2B » B2B Decision Maker Responsibilities » Office Supplies or Equipment,300x250 | HFQXV9674Y,Sign up Today - 10% Off,ebay.com,Google Ad Manager,Windows PC,55692,184,3596,51209,9,1981.050288
JP65P,US » Sociodemographic » P$YCLE Premier Lifestage » Y3 Fiscal Fledglings,320x50 | HFQXV9674Y,Sign up Now - 10% Off,msn.com,Google Ad Manager,Smartphone,297347,751,166412,251319,4,2255.522409
JI66V,Online Behavior>United States>Intent » Travel>Travel,300x50 | XVJVY6722N,Subscribe Today - 10% Discount,wikihow.com,PubMatic,Smartphone,11789,20,6187,10028,3,6505.526456
RV68I,Online Behavior>United States>Arts and Entertainment>Comics and Animation,300x250 | DKKXN4557T,Subscribe Today - 10% Discount,fox59.com,Google Ad Manager,Smartphone,7583,45,4608,5881,1,5033.482578
FL26O,US » Reach » Propensity Models » Hobbies and Interest » Sports » NFL Enthusiast,300x250 | DKKXN4557T,Sign up Now - 10% Off,medicalnewstoday.com,Google Ad Manager,Smartphone,22444,160,12672,21345,5,2539.200563
SA31K,Mobile - US » Food » Restaurant » Brand » Buffalo Wild Wings,300x250 | VAMYM3927E,Subscribe Today - 10% Discount,evite.com,Google Ad Manager,Windows PC,16354,40,8061,15667,4,1610.319977
SP53W,OnAudience » Interest » Food & Drink,300x250 | VAMYM3927E,10% Discount - Ends 6/1,w3schools.com,Google Ad Manager,Windows PC,38070,146,15253,35453,8,1653.510777
EK89N,Travel and Tourism » Interest (Affinity) » Destinations » Latin America,320x50 | WBEHI2534S,10% Discount - Ends 6/1,factable.com,Magnite DV+,Smartphone,31243,100,16326,25991,21,1452.59056
GM61L,Online Behavior>United States>Finance » Banking>Savings Accounts,300x250 | MXFZS7424B,Subscribe Today - 10% Discount,the-sun.com,Google Ad Manager,Smartphone,357707,951,203987,338107,74,6749.202353
XL73Q,US » Interest Propensities » Activities and Interests » National News,320x50 | BGJPN3021R,10% Discount - Ends 6/1,nbcnews.com,BidSwitch,Smartphone,20486,42,14583,19860,2,1718.513762
EF31W,Online Behavior>United States>Beauty and Fitness>Fitness » Fitness Instruction and Personal Training,300x250 | QGNHX5788B,Sign up Now - 10% Off,accuweather.com,Magnite DV+,Apple PC,23156,73,4468,18821,15,6173.41289
WE66Y,Online Behavior>United States>B2B » Occupation>Musician,300x250 | UASRM6168D,Subscribe Today - 10% Discount,ajc.com,Xandr - Monetize SSP (AppNexus),Windows PC,17833,61,8670,16871,10,4899.155955
VJ3D,Online Behavior>United States>Finance » Banking>Money Transfer and Wire Services,320x50 | UASRM6168D,Subscribe Today - 10% Discount,ebay.com,Google Ad Manager,Smartphone,221720,499,35178,196583,69,7890.221963
UX67Y,US » Brand Propensities » Electronics » RadioShack Buyer Propensity,300x250 | KQWEC5265Q,10% Discount - Ends 6/1,msn.com,Google Ad Manager,Windows PC,60412,169,33457,52172,24,1679.572708
WK8O,Online Behavior>United States>Finance » Investing>Commodities and Futures Trading,300x250 | DSXGF8209L,Sign up Now - 10% Off,nbcmiami.com,Google Ad Manager,Smartphone,11476,45,4963,10991,8,7227.417349
QH85S,Online Behavior>United States>B2B » Occupation>MechanicalEngineer,320x50 | ATIOA1830W,Sign up Today - 10% Off,bbc.com,Google Ad Manager,Smartphone,17752,98,5855,15753,5,2200.297094
ZG65M,Online Behavior>United States>Finance » Financial Planning and Management>Financial Planning and Management,320x50 | ATIOA1830W,10% Discount - Ends 6/1,mail.yahoo.com,Xandr - Monetize SSP (AppNexus),Smartphone,1323451,3414,737990,1177859,123,8187.114541
UN24D,US Financial » Likely Attitude and Behavior » Completely Disagree » When I Find A Financial Product/Service I Like I Typically Recommend It To People I Know (Financial),300x250 | ATIOA1830W,Subscribe Today - 10% Discount,webmd.com,Google Ad Manager,Windows PC,16175,35,1923,15085,2,1649.069475
UD90W,Online Behavior>United States>The Changing Consumer>Natural Disasters,300x250 | FZLFY7327B,Sign up Today - 10% Off,outlook.live.com,Yahoo Exchange,Apple PC,42755,117,36503,40051,12,6550.30297
KJ87J,Online Behavior>United States>Finance » Credit and Lending>Credit and Lending,320x50 | RQWWZ0422I,10% Discount - Ends 6/1,msn.com,PubMatic,Smartphone,4154911,1254,2338732,3445626,154,8038.570371
TS94E,US » Reach » Propensity Models » Hobbies and Interest » Sports » Plays Tennis,300x250 | COHFI9877A,Sign up Now - 10% Off,rollingstone.com,Google Ad Manager,Windows PC,33650,100,15621,32539,9,3844.991165
ON2U,Media Source,300x250 | KHYWK4353X,10% Discount - Ends 6/1,healthyrecipesblogs.com,Yieldmo,Smartphone,9149,40,4568,8648,4,1758.098365
LK33Q,Online Behavior>United States>Finance » Accounting and Auditing>Tax Preparation and Planning,300x250 | KHYWK4353X,10% Discount - Ends 6/1,pandora.com,Google Ad Manager,Windows PC,24962,75,18450,24128,16,6809.056051
RL56G,Online Behavior>United States>B2B » Occupation>Architect,300x250 | KHYWK4353X,Subscribe Today - 10% Discount,yourdailysportfix.com,Google Ad Manager,Smartphone,11420,67,4647,9909,9,3804.64417
FC52J,"US » Reach » Sociodemographic » Household Income » $50,000-$74,999",320x50 | KHYWK4353X,Sign up Now - 10% Off,zillow.com,PubMatic,Smartphone,14181,65,7106,13189,17,2912.467156
XM16M,Online Behavior>United States>Beauty and Fitness>Body Art,320x50 | VSPXO5611Z,10% Discount - Ends 6/1,finance.yahoo.com,Google Ad Manager,Smartphone,22690,68,10212,19934,19,7210.686506
CB44H,OnAudience » Interest » Games,320x50 | DNKCL6936S,Sign up Now - 10% Off,gamespot.com,BidSwitch,Smartphone,13779,96,3482,12487,4,1530.041892
GS8O,Online Behavior>United States>Food and Drink>Restaurants,300x250 | DNKCL6936S,Sign up Today - 10% Off,mail.yahoo.com,Taboola,Smartphone,908899,1984,644697,853964,32,5181.087383
FS74F,Online Behavior>United States>Validated Demographic » Age>65 or older,320x50 | DNKCL6936S,10% Discount - Ends 6/1,tripadvisor.com,Yieldmo,Smartphone,10386,65,5876,10048,15,4439.838064
NE81K,Mobile - US » Automotive » Repair & Oil Change » Intend,320x50 | KSIMT4587A,Subscribe Today - 10% Discount,therighthairstyles.com,Index Exchange,Smartphone,9157,60,4520,8037,2,1449.177804
BH79Z,US » B2B » B2B Decision Maker Responsibilities » Real Estate Services,300x250 | BTTSH5960B,10% Discount - Ends 6/1,zillow.com,BidSwitch,Smartphone,9790,24,1295,9196,2,1532.148881
PB54F,OnAudience » Interest » Business » Economy,300x250 | LLHDI5345H,Subscribe Today - 10% Discount,cnn.com,Google Ad Manager,Smartphone,77748,227,6170,53603,3,1498.3009
RY57L,US » Premium Gender » Premium Gender » Males,320x50 | NDBQG0920F,Sign up Today - 10% Off,behindthevoiceactors.com,Google Ad Manager,Smartphone,15322,55,6416,14049,5,1850.464205
YZ94L,Online Behavior>United States>Beauty and Fitness>Face and Body Care » Unwanted Body and Facial Hair Removal,300x250 | SYKWZ2884G,Subscribe Today - 10% Discount,cnn.com,Google Ad Manager,Smartphone,106392,299,39599,94941,3,6542.612428
RM97D,Online Behavior>United States>The Changing Consumer>B2B Work from Home,320x50 | SYKWZ2884G,10% Discount - Ends 6/1,geeksforgeeks.org,BidSwitch,Smartphone,45397,114,716,6867,15,4582.453291
NR43L,US » Sociodemographic » ConneXions Lifestage » M4 Elderly Traditionalists,320x50 | LZDFY9479R,Sign up Today - 10% Off,mail.yahoo.com,Google Ad Manager,Smartphone,31003,87,12591,22656,8,2294.003778
RR20Z,OnAudience » Intent » Software,300x250 | LZDFY9479R,Sign up Today - 10% Off,politico.com,Google Ad Manager,Windows PC,22501,120,13003,21286,9,1522.517949
CU47X,Online Behavior>United States>Internet and Telecom>Web Portals,320x50 | LZDFY9479R,10% Discount - Ends 6/1,weather.com,Google Ad Manager,Smartphone,96508,351,47065,73640,15,5310.769572
NF16N,Online Behavior>United States>Sports>Team Sports » Basketball,300x250 | CIWBB0883B,Sign up Today - 10% Off,aol.com,PubMatic,Windows PC,19379,49,12168,16616,97,7294.100001
AL1W,US » Response Performance » Direct Marketing Purchasers,300x250 | CIWBB0883B,Subscribe Today - 10% Discount,gamingbible.com,Google Ad Manager,Smartphone,13183,100,4337,10596,1,2430.243664
WL23J,Online Behavior>United States>Law and Government>Public Safety,320x50 | FASKQ5093E,Subscribe Today - 10% Discount,biblegateway.com,Taboola,Smartphone,43367,111,14306,39750,12,5214.298693
BP46K,OnAudience,300x250 | FASKQ5093E,Sign up Today - 10% Off,clutchpoints.com,Google Ad Manager,Smartphone,7472,10,1191,5883,1,2183.952037
EP2H,US » Demographic » Family » Households with 3 Adults,300x250 | FASKQ5093E,10% Discount - Ends 6/1,mail.yahoo.com,Google Ad Manager,Windows PC,32436,56,17531,28429,6,1470.670167
TE69B,US » Reach » Propensity Models » Hobbies and Interest » Sports » Hunting Enthusiasts,300x250 | FASKQ5093E,Sign up Today - 10% Off,ranker.com,BidSwitch,Windows PC,65243,120,39543,54290,4,3754.685247
CX30O,Online Behavior>United States>Intent » Shopping>CPG� Home Care,320x50 | FASKQ5093E,Subscribe Today - 10% Discount,weather.com,Google Ad Manager,Smartphone,210700,704,94625,180681,3,6341.879301
WD8Q,US » Reach » Propensity Models » Hobbies and Interest » Sports » Boating,300x250 | FASKQ5093E,Subscribe Today - 10% Discount,weather.com,Magnite DV+,Smartphone,564387,1984,78234,438695,6,2712.379678
ND59Y,OnAudience » Interest » Education,320x50 | XBUQQ6173W,Sign up Today - 10% Off,politico.com,BidSwitch,Smartphone,20165,60,6601,18909,10,1743.078687
LX71R,US » Interest Propensities » TV and Movies » Reality » Game Shows,300x250 | CRNNN5016T,10% Discount - Ends 6/1,nbcsports.com,Index Exchange,Smartphone,15047,84,5653,14459,4,2127.495962
MH97H,Online Behavior>United States>Autos and Vehicles » Brands>SEAT,300x250 | VYAJZ8128V,Sign up Now - 10% Off,mail.aol.com,BidSwitch,Smartphone,14083,97,9945,12878,11,5979.67
IE77W,Online Behavior>United States>Intent » Auto Buyers » Category>Motorcycle,320x50 | IIXRF0938N,10% Discount - Ends 6/1,fandom.com,Xandr - Monetize SSP (AppNexus),Smartphone,15252,55,2152,3482,7,6211.200147
FM84C,OnAudience » Interest » Arts & Entertainment » Fine Art,300x50 | LPXCY6522G,Sign up Now - 10% Off,kbb.com,BidSwitch,Smartphone,37717,69,26541,35126,5,1725.271363
IH73N,Online Behavior>United States>Life Event>University Graduation,300x250 | LPXCY6522G,Sign up Today - 10% Off,yahoo.com,Google Ad Manager,Smartphone,1221746,3874,512107,1088748,19,7483.887187
EM71I,OnAudience » Interest » Social life,300x250 | JPPMZ6483N,10% Discount - Ends 6/1,screenrant.com,BidSwitch,Smartphone,83537,222,67987,79409,4,1761.079323
EF31Z,US » Reach » Propensity Models » Finance » Credit » Debit Card » Major Credit Card User,320x50 | KHHIL9517V,Sign up Today - 10% Off,m.timesofindia.com,BidSwitch,Smartphone,12868,80,6472,11922,6,3137.143043
XX41L,US » Interest Propensities » Celebrities » Celebrity Fan Gossip,320x50 | ZQBHC8143K,Subscribe Today - 10% Discount,mlb.com,Google Ad Manager,Smartphone,10012,25,5734,9413,4,1805.926086
XE78W,Online Behavior>United States>Validated Demographic » Age>25 or older,320x50 | ZADUU1102L,10% Discount - Ends 6/1,kiplinger.com,OpenX,Smartphone,8233,65,5361,7643,4,6381.006576
FV7V,Online Behavior>United States>B2B » Occupation>ElectricalEngineer,320x50 | SAPYX0769P,Sign up Today - 10% Off,miamiherald.com,Google Ad Manager,Smartphone,38735,114,28719,36629,4,2127.824066
CX8O,Online Behavior>United States>People and Society>Millennials,300x250 | VGSJY3745H,Sign up Today - 10% Off,accuweather.com,BidSwitch,Smartphone,23829,75,8326,18812,5,1534.698
DJ29R,US » Brand Propensities » Travel » Sandals Resorts Buyer Propensity,300x50 | VGSJY3745H,Sign up Today - 10% Off,autotrader.com,Google Ad Manager,Smartphone,53561,147,37063,51480,14,2039.35506
ZK68Y,Online Behavior>United States>The Changing Consumer>Data For Good » Current Affairs - Social Justice,320x50 | OMNIL9227Y,Sign up Now - 10% Off,mail.yahoo.com,Magnite DV+,Smartphone,1010148,2874,699834,955905,31,7788.701621
RX41S,Tech Enthusiasts,320x50 | OMNIL9227Y,Sign up Today - 10% Off,nypost.com,Google Ad Manager,Smartphone,29092,75,16986,26606,15,1801.058111
YP7I,Online Behavior>United States>The Changing Consumer>Personal Budgeting,320x50 | NSZTK1005Y,Sign up Today - 10% Off,mapquest.com,Magnite DV+,Smartphone,27371,60,22256,25986,5,4984.485583
UT52W,Online Behavior>United States>Autos and Vehicles » Brands>Mercedes-Benz,320x50 | NFINS9522P,Subscribe Today - 10% Discount,accuweather.com,PubMatic,Smartphone,23965,270,13608,21704,12,5706.864417
RV91J,US » Brand Propensities » Health » Beauty and Cosmetics » Bare Escentuals Buyer Propensity,300x250 | NFINS9522P,10% Discount - Ends 6/1,dailymail.co.uk/tvshowbiz,PubMatic,Smartphone,14922,99,10713,13992,5,1578.876432
OW85L,Mobile - US » Financial Services » Digital Payments » Chase Pay,300x250 | MDIZH0479C,10% Discount - Ends 6/1,outlook.live.com,Google Ad Manager,Smartphone,21088,60,17930,19822,4,1623.681601
FQ87Y,US » Interest Propensities » Activities and Interests » International News,300x50 | MXNZG3785U,Subscribe Today - 10% Discount,bridesblush.com,Google Ad Manager,Smartphone,9946,20,4818,7382,3,1525.962329
VJ54T,OnAudience » Intent » Travel,300x250 | MXNZG3785U,Subscribe Today - 10% Discount,msn.com,BidSwitch,Apple PC,96031,311,57187,78396,21,1508.90767
QD57R,Lotame » Technology » Electronics & Gadgets,300x250 | RLWUO8369C,10% Discount - Ends 6/1,kbb.com,Google Ad Manager,Apple PC,16236,50,8669,15208,11,1639.813696
GJ66U,Online Behavior>United States>Sports>Sports League » NBA,320x50 | QGKGJ3795G,10% Discount - Ends 6/1,biblegateway.com,Magnite DV+,Smartphone,149618,260,126031,140596,26,6605.586158
FW69C,Online Behavior>United States>Finance » Banking>ATMs and Branch Locations,320x50 | QGKGJ3795G,Subscribe Today - 10% Discount,dailyhodl.com,Xandr - Monetize SSP (AppNexus),Smartphone,39212,260,31317,37660,1,3621.417703
GU11N,US » Brand Propensities » Apparel » TOMS Buyer Propensity,300x250 | QGKGJ3795G,10% Discount - Ends 6/1,outlook.live.com,Google Ad Manager,Apple PC,50183,199,41506,46163,15,1628.882813
KP52V,Media and Entertainment » Consumer Entertainment Technology,300x250 | ZZORT7715Y,Sign up Now - 10% Off,editorsnation.com,Google Ad Manager,Smartphone,10942,66,4578,9155,3,1595.752624
VK76P,Online Behavior>United States>Sports>Winter Sports » Skiing and Snowboarding,320x50 | GXDEU2722C,10% Discount - Ends 6/1,calculator.net,Google Ad Manager,Smartphone,29251,95,25060,28038,8,5994.746834
AW40T,Online Behavior>United States>Life Event>Bride,320x50 | XAGNC8410N,Subscribe Today - 10% Discount,businessinsider.com,TripleLift,Smartphone,11919,69,8100,11524,2,6350.916905
MN16C,Lotame » Online Shoppers » Online Shoppers,300x250 | XAGNC8410N,Sign up Today - 10% Off,sciencealert.com,BidSwitch,Smartphone,13347,80,8357,11461,10,1543.66142
BF90F,US » Interest Propensities » Music » Hip Hop and Rap,320x50 | UTHQB7740D,Sign up Today - 10% Off,weather.com,Google Ad Manager,Smartphone,254780,699,19169,182583,4,1561.021915
LK68W,"US Financial » Estimated Discretionary Spending » Greater than $2,500",320x50 | ILTLJ4877I,Sign up Now - 10% Off,ebay.com,Google Ad Manager,Smartphone,126337,325,51394,117635,5,1487.088288
CZ97I,OnAudience » Intent » Sporting Goods » Team Sports,300x250 | VJDNM3110F,10% Discount - Ends 6/1,cbssports.com,Magnite DV+,Apple PC,94340,250,16955,76971,13,1517.244377
ZP23G,OnAudience » Interest » Personal Finance,320x50 | VJDNM3110F,Subscribe Today - 10% Discount,essentiallysports.com,Google Ad Manager,Smartphone,80408,199,13127,67027,9,1788.111618
ZO78S,Online Behavior>United States>Online Communities>Social Networks,320x50 | FAYJV6363S,10% Discount - Ends 6/1,flightaware.com,Google Ad Manager,Smartphone,9463,56,1518,8191,4,6879.601707
CV74M,US » Brand Propensities » Apparel » Lady Foot Locker Buyer Propensity,300x250 | FAYJV6363S,Subscribe Today - 10% Discount,thesaurus.com,PubMatic,Windows PC,57257,167,3797,51520,1,1841.358126
TE8N,Online Behavior>United States>Arts and Entertainment>Events and Listings » Film Festivals,320x50 | HPADF0180L,Sign up Now - 10% Off,ebay.com,Google Ad Manager,Smartphone,405957,874,204189,385654,16,5864.126493
CN71E,Online Behavior>United States>Intent » Travel>Luxury Travel,320x50 | HPADF0180L,Sign up Today - 10% Off,seedsgames.com,Google Ad Manager,Smartphone,14509,90,866,13268,8,5521.18913
QU14T,Online Behavior>United States>Sports>College Sports,300x250 | HPADF0180L,Sign up Now - 10% Off,weather.com,Magnite DV+,Smartphone,1109184,3142,83035,782482,25,7490.860779
JI73B,OnAudience » Intent » Software » Video Game Software,300x250 | JLZEQ0328H,Sign up Today - 10% Off,activebeat.com,Google Ad Manager,Windows PC,76439,100,58269,66924,8,1524.810224
